CustomerKey,last_order_date,recency_days,frequency,monetary,R_score,F_score,M_score,FM_score,rfm_score_label,segment
1761079,2019-02-06,746,3,3289.57,2,5,3,4,253,At Risk
1761462,2016-02-02,1846,1,5588.14,1,2,4,3,124,At Risk
1761592,2020-05-27,270,5,13401.71,5,5,5,5,555,Champions
1761910,2019-10-07,503,3,7779.5,3,5,5,5,355,Loyal Customers
1762395,2018-12-20,794,2,5526.76,2,4,4,4,244,At Risk
1762396,2020-01-11,407,2,3901.92,4,4,3,4,443,Loyal Customers
1762467,2020-05-05,292,5,4670.33,5,5,4,4,554,Loyal Customers
1762532,2019-01-10,773,1,5442.0,2,2,4,3,224,At Risk
1762564,2019-09-19,521,2,3715.5,3,4,3,4,343,Loyal Customers
1763016,2020-02-17,370,7,4225.17,4,5,4,4,454,Loyal Customers
1763082,2019-07-06,596,4,7453.39,3,5,4,4,354,Loyal Customers
1763268,2018-12-26,788,2,1768.73,2,4,2,3,242,At Risk
1763365,2020-02-21,366,5,8941.67,4,5,5,5,455,Champions
1763456,2020-02-20,367,2,5058.13,4,4,4,4,444,Loyal Customers
1763514,2019-12-28,421,2,3756.88,4,4,3,4,443,Loyal Customers
1763642,2021-01-16,36,6,19734.21,5,5,5,5,555,Champions
1763841,2017-12-20,1159,1,2088.99,1,2,2,2,122,Lost
1764107,2018-03-14,1075,1,859.8299999999999,1,2,2,2,122,Lost
1764261,2019-05-01,662,1,312.0,2,2,1,2,221,About To Sleep
1764444,2020-11-12,101,5,7208.61,5,5,4,4,554,Loyal Customers
1764577,2019-07-09,593,1,2123.94,3,2,2,2,322,Need Attention
1764598,2019-12-17,432,1,937.99,4,2,2,2,422,Potential Loyalists
1764911,2020-07-23,213,2,3792.91,5,4,3,4,543,Loyal Customers
1764995,2020-05-25,272,4,16878.11,5,5,5,5,555,Champions
1765105,2020-01-29,389,2,2011.43,4,4,2,3,442,Loyal Customers
1765324,2019-07-25,577,4,11768.82,3,5,5,5,355,Loyal Customers
1765346,2019-06-27,605,1,99.0,3,2,1,2,321,Need Attention
1765360,2020-07-11,225,6,6367.95,5,5,4,4,554,Loyal Customers
1765384,2018-08-17,919,3,8640.98,1,5,5,5,155,Can't Lose Them
1765579,2016-01-28,1851,1,94.99,1,2,1,2,121,Lost
1765634,2019-02-14,738,2,20297.0,2,4,5,4,245,At Risk
1765668,2018-12-26,788,3,14785.68,2,5,5,5,255,Can't Lose Them
1765862,2019-12-21,428,3,4278.0,4,5,4,4,454,Loyal Customers
1765910,2019-02-11,741,3,5988.66,2,5,4,4,254,At Risk
1765915,2020-01-30,388,3,7835.4,4,5,5,5,455,Champions
1765917,2018-10-02,873,1,4615.34,2,2,4,3,224,At Risk
1766136,2019-09-28,512,1,567.67,3,2,1,2,321,Need Attention
1766407,2017-02-08,1474,1,623.7800000000001,1,2,1,2,121,Lost
1766504,2016-09-10,1625,1,15501.96,1,2,5,4,125,Can't Lose Them
1766556,2019-02-25,727,1,1156.88,2,2,2,2,222,About To Sleep
1766887,2019-12-11,438,3,19543.49,3,5,5,5,355,Loyal Customers
1766951,2019-05-15,648,2,2187.0,2,4,3,4,243,At Risk
1767101,2019-01-31,752,1,2273.92,2,2,3,2,223,About To Sleep
1767210,2017-07-15,1317,1,3672.35,1,2,3,2,123,Lost
1767377,2018-07-09,958,3,4394.27,1,5,4,4,154,Can't Lose Them
1767588,2019-07-06,596,1,1223.06,3,2,2,2,322,Need Attention
1767794,2019-10-10,500,3,6197.91,3,5,4,4,354,Loyal Customers
1767848,2018-07-12,955,1,1873.76,1,2,2,2,122,Lost
1767858,2020-01-08,410,3,24046.99,4,5,5,5,455,Champions
1768079,2019-03-02,722,2,4669.93,2,4,4,4,244,At Risk
1768180,2019-12-02,447,3,4525.09,3,5,4,4,354,Loyal Customers
1768281,2020-10-31,113,1,460.0,5,2,1,2,521,Potential Loyalists
1768548,2018-12-19,795,2,798.22,2,4,1,2,241,About To Sleep
1768600,2019-02-15,737,1,12808.5,2,2,5,4,225,At Risk
1768779,2019-12-28,421,3,4268.05,4,5,4,4,454,Loyal Customers
1768999,2018-08-25,911,1,1677.0,1,2,2,2,122,Lost
1769156,2020-02-01,386,2,10345.0,4,4,5,4,445,Loyal Customers
1769294,2021-02-15,6,2,1128.79,5,4,2,3,542,Potential Loyalists
1769400,2019-11-02,477,2,4000.22,3,4,3,4,343,Loyal Customers
1770021,2020-02-05,382,4,8139.1,4,5,5,5,455,Champions
1770119,2020-10-14,130,1,4399.39,5,2,4,3,524,Potential Loyalists
1770393,2020-02-08,379,2,118.86999999999999,4,4,1,2,441,Potential Loyalists
1770405,2020-10-08,136,2,6491.92,5,4,4,4,544,Loyal Customers
1770497,2019-10-08,502,3,6543.98,3,5,4,4,354,Loyal Customers
1770572,2016-12-28,1516,1,380.7000000000001,1,2,1,2,121,Lost
1771027,2018-08-18,918,2,1893.6599999999999,1,4,2,3,142,At Risk
1771171,2020-02-23,364,3,2169.33,4,5,3,4,453,Loyal Customers
1771225,2020-02-05,382,4,17716.69,4,5,5,5,455,Champions
1771228,2020-02-13,374,2,5266.42,4,4,4,4,444,Loyal Customers
1771296,2018-06-09,988,2,13135.18,1,4,5,4,145,Can't Lose Them
1771430,2019-12-05,444,4,1304.33,3,5,2,4,352,Loyal Customers
1771687,2019-10-23,487,1,16306.0,3,2,5,4,325,Loyal Customers
1772294,2019-04-25,668,1,975.8199999999999,2,2,2,2,222,About To Sleep
1772324,2019-09-01,539,3,3256.99,3,5,3,4,353,Loyal Customers
1772502,2019-11-27,452,3,2149.28,3,5,2,4,352,Loyal Customers
1772543,2021-01-02,50,2,2905.48,5,4,3,4,543,Loyal Customers
1772750,2019-12-04,445,1,3061.1099999999997,3,2,3,2,323,Need Attention
1772778,2020-01-06,412,5,7544.4,4,5,5,5,455,Champions
1772938,2018-12-18,796,1,2105.64,2,2,2,2,222,About To Sleep
1773061,2020-05-16,281,4,6409.95,5,5,4,4,554,Loyal Customers
1773266,2017-12-31,1148,1,3406.5499999999997,1,2,3,2,123,Lost
1773702,2018-09-07,898,2,8041.040000000001,1,4,5,4,145,Can't Lose Them
1773883,2020-02-12,375,1,2254.9700000000003,4,2,3,2,423,Potential Loyalists
1773985,2019-06-13,619,3,7501.85,2,5,5,5,255,Can't Lose Them
1774119,2020-07-29,207,3,2393.95,5,5,3,4,553,Loyal Customers
1774187,2019-08-29,542,2,8297.0,3,4,5,4,345,Loyal Customers
1774947,2019-05-30,633,1,255.0,2,2,1,2,221,About To Sleep
1775004,2019-09-06,534,1,2373.0,3,2,3,2,323,Need Attention
1775251,2020-01-23,395,1,504.0,4,2,1,2,421,Potential Loyalists
1775279,2016-08-03,1663,1,1608.9099999999999,1,2,2,2,122,Lost
1775355,2020-03-09,349,3,1704.98,4,5,2,4,452,Loyal Customers
1775445,2019-12-09,440,3,7728.6,3,5,5,5,355,Loyal Customers
1775632,2019-02-25,727,1,22.89,2,2,1,2,221,About To Sleep
1775819,2019-05-04,659,4,7137.76,2,5,4,4,254,At Risk
1775846,2019-12-12,437,1,312.0,3,2,1,2,321,Need Attention
1776672,2018-08-29,907,4,8880.08,1,5,5,5,155,Can't Lose Them
1776919,2017-09-03,1267,2,1394.72,1,4,2,3,142,At Risk
1777022,2020-05-21,276,5,6636.17,5,5,4,4,554,Loyal Customers
1777025,2020-05-22,275,2,2988.71,5,4,3,4,543,Loyal Customers
1777218,2018-12-22,792,4,7396.41,2,5,4,4,254,At Risk
1777562,2018-06-24,973,1,1661.8500000000001,1,2,2,2,122,Lost
1777744,2019-11-23,456,3,5858.65,3,5,4,4,354,Loyal Customers
1777880,2018-05-29,999,2,6827.97,1,4,4,4,144,Can't Lose Them
1777945,2020-01-03,415,2,590.7,4,4,1,2,441,Potential Loyalists
1778037,2017-12-21,1158,1,1340.0,1,2,2,2,122,Lost
1778116,2018-11-24,820,2,679.98,2,4,1,2,241,About To Sleep
1778182,2019-06-20,612,1,501.96000000000004,2,2,1,2,221,About To Sleep
1778282,2019-01-31,752,3,12817.61,2,5,5,5,255,Can't Lose Them
1778294,2019-08-28,543,2,1371.3400000000001,3,4,2,3,342,Need Attention
1778317,2020-11-21,92,3,3377.52,5,5,3,4,553,Loyal Customers
1778440,2021-01-02,50,5,14921.93,5,5,5,5,555,Champions
1778475,2019-12-21,428,1,1868.0800000000002,4,2,2,2,422,Potential Loyalists
1778536,2020-02-21,366,4,8606.91,4,5,5,5,455,Champions
1778618,2020-01-13,405,3,22932.88,4,5,5,5,455,Champions
1778793,2018-10-05,870,1,2672.81,2,2,3,2,223,About To Sleep
1778966,2020-02-18,369,1,59.99,4,2,1,2,421,Potential Loyalists
1779456,2019-11-21,458,1,4132.97,3,2,4,3,324,Need Attention
1779533,2019-09-23,517,4,5170.46,3,5,4,4,354,Loyal Customers
1779637,2019-10-24,486,3,3847.03,3,5,3,4,353,Loyal Customers
1779884,2018-08-18,918,1,898.99,1,2,2,2,122,Lost
1780040,2019-11-14,465,4,32975.15,3,5,5,5,355,Loyal Customers
1780047,2020-08-15,190,2,1158.97,5,4,2,3,542,Potential Loyalists
1780125,2021-02-13,8,3,6834.0199999999995,5,5,4,4,554,Loyal Customers
1780196,2019-01-02,781,1,1668.04,2,2,2,2,222,About To Sleep
1780221,2020-11-17,96,5,4492.93,5,5,4,4,554,Loyal Customers
1780342,2020-06-04,262,1,298.95000000000005,5,2,1,2,521,Potential Loyalists
1780349,2019-11-23,456,3,5735.42,3,5,4,4,354,Loyal Customers
1780459,2019-02-02,750,2,4319.32,2,4,4,4,244,At Risk
1780660,2017-01-03,1510,1,1184.97,1,2,2,2,122,Lost
1780669,2019-01-15,768,4,27359.55,2,5,5,5,255,Can't Lose Them
1780687,2020-01-16,402,3,7096.039999999999,4,5,4,4,454,Loyal Customers
1780707,2019-10-10,500,2,5426.0,3,4,4,4,344,Loyal Customers
1781002,2017-09-13,1257,1,5036.98,1,2,4,3,124,At Risk
1781033,2019-08-17,554,4,9798.279999999999,3,5,5,5,355,Loyal Customers
1781366,2016-06-18,1709,1,6922.66,1,2,4,3,124,At Risk
1781561,2019-02-26,726,3,1944.26,2,5,2,4,252,At Risk
1781953,2020-10-08,136,4,4908.17,5,5,4,4,554,Loyal Customers
1782074,2021-01-21,31,5,9639.77,5,5,5,5,555,Champions
1782076,2016-02-24,1824,1,3668.0,1,2,3,2,123,Lost
1782301,2020-09-05,169,3,5579.53,5,5,4,4,554,Loyal Customers
1782404,2019-03-09,715,1,16.5,2,2,1,2,221,About To Sleep
1782452,2019-12-30,419,4,11993.9,4,5,5,5,455,Champions
1782682,2019-12-11,438,4,13309.09,3,5,5,5,355,Loyal Customers
1783167,2019-10-10,500,4,6300.46,3,5,4,4,354,Loyal Customers
1783253,2019-07-03,599,2,1653.94,3,4,2,3,342,Need Attention
1783443,2020-01-08,410,4,6821.72,4,5,4,4,454,Loyal Customers
1783597,2019-03-04,720,3,3514.74,2,5,3,4,253,At Risk
1783631,2021-02-20,1,3,5336.57,5,5,4,4,554,Loyal Customers
1783789,2019-02-16,736,1,2082.8,2,2,2,2,222,About To Sleep
1783995,2018-10-27,848,2,3097.0,2,4,3,4,243,At Risk
1783996,2019-07-19,583,3,5090.57,3,5,4,4,354,Loyal Customers
1784345,2016-11-24,1550,1,7734.0,1,2,5,4,125,Can't Lose Them
1784417,2020-10-27,117,2,2486.31,5,4,3,4,543,Loyal Customers
1784511,2018-11-10,834,1,2494.1800000000003,2,2,3,2,223,About To Sleep
1784517,2021-01-02,50,5,7041.93,5,5,4,4,554,Loyal Customers
1784567,2020-05-09,288,2,386.89,5,4,1,2,541,Potential Loyalists
1784590,2018-11-30,814,3,4626.46,2,5,4,4,254,At Risk
1784636,2019-12-16,433,2,1284.45,4,4,2,3,442,Loyal Customers
1784986,2020-12-29,54,4,3148.17,5,5,3,4,553,Loyal Customers
1785081,2019-05-02,661,1,88.62,2,2,1,2,221,About To Sleep
1785366,2019-06-26,606,1,519.98,3,2,1,2,321,Need Attention
1785567,2019-12-31,418,6,8898.19,4,5,5,5,455,Champions
1785644,2021-01-26,26,7,11769.99,5,5,5,5,555,Champions
1785720,2020-01-15,403,3,3098.94,4,5,3,4,453,Loyal Customers
1785735,2019-12-27,422,4,8212.84,4,5,5,5,455,Champions
1785853,2018-10-18,857,3,3926.98,2,5,3,4,253,At Risk
1785982,2020-06-13,253,3,7345.5,5,5,4,4,554,Loyal Customers
1787415,2020-12-08,75,2,5535.97,5,4,4,4,544,Loyal Customers
1787494,2016-08-24,1642,1,1148.97,1,2,2,2,122,Lost
1788027,2019-11-05,474,1,1582.0,3,2,2,2,322,Need Attention
1788149,2020-08-08,197,2,13119.74,5,4,5,4,545,Loyal Customers
1788303,2017-03-17,1437,1,3766.0,1,2,3,2,123,Lost
1788365,2019-12-05,444,3,1484.76,3,5,2,4,352,Loyal Customers
1788641,2019-10-19,491,4,15433.33,3,5,5,5,355,Loyal Customers
1788837,2020-06-11,255,2,7613.429999999999,5,4,5,4,545,Loyal Customers
1788888,2019-07-11,591,2,6997.84,3,4,4,4,344,Loyal Customers
1789606,2018-12-26,788,3,5009.96,2,5,4,4,254,At Risk
1789699,2020-06-29,237,6,19728.64,5,5,5,5,555,Champions
1789789,2020-01-09,409,3,4321.599999999999,4,5,4,4,454,Loyal Customers
1789839,2016-09-05,1630,1,3205.25,1,2,3,2,123,Lost
1789996,2020-01-03,415,4,5608.59,4,5,4,4,454,Loyal Customers
1790102,2017-06-24,1338,1,1501.0700000000002,1,2,2,2,122,Lost
1790139,2017-05-25,1368,2,7308.9400000000005,1,4,4,4,144,Can't Lose Them
1790221,2019-09-30,510,2,1930.3799999999999,3,4,2,3,342,Need Attention
1790366,2019-10-26,484,4,8746.1,3,5,5,5,355,Loyal Customers
1790382,2019-12-14,435,1,219.95,3,2,1,2,321,Need Attention
1790385,2019-09-21,519,4,3076.74,3,5,3,4,353,Loyal Customers
1790410,2018-02-16,1101,1,2810.45,1,2,3,2,123,Lost
1790439,2018-07-02,965,2,3789.95,1,4,3,4,143,Can't Lose Them
1790446,2020-05-09,288,3,3064.55,5,5,3,4,553,Loyal Customers
1790540,2020-06-16,250,3,4046.55,5,5,3,4,553,Loyal Customers
1790575,2017-02-18,1464,2,3377.25,1,4,3,4,143,Can't Lose Them
1790611,2019-08-03,568,2,6517.63,3,4,4,4,344,Loyal Customers
1790883,2020-02-15,372,3,8200.04,4,5,5,5,455,Champions
1791044,2020-09-28,146,6,6757.38,5,5,4,4,554,Loyal Customers
1791069,2019-11-23,456,3,1995.84,3,5,2,4,352,Loyal Customers
1791133,2018-11-30,814,1,1048.99,2,2,2,2,222,About To Sleep
1791157,2020-01-08,410,1,132.99,4,2,1,2,421,Potential Loyalists
1791454,2019-12-21,428,2,4956.26,4,4,4,4,444,Loyal Customers
1791691,2018-10-16,859,1,236.06,2,2,1,2,221,About To Sleep
1792010,2020-02-06,381,3,3319.61,4,5,3,4,453,Loyal Customers
1792062,2018-08-08,928,1,3301.28,1,2,3,2,123,Lost
1792273,2018-02-09,1108,2,664.76,1,4,1,2,141,Lost
1792421,2019-05-04,659,4,2952.36,2,5,3,4,253,At Risk
1792455,2018-04-30,1028,1,864.0,1,2,2,2,122,Lost
1792550,2019-01-24,759,3,7480.91,2,5,4,4,254,At Risk
1792653,2019-01-16,767,1,580.0,2,2,1,2,221,About To Sleep
1792688,2020-02-27,360,4,5812.32,4,5,4,4,454,Loyal Customers
1792707,2020-06-07,259,4,6942.97,5,5,4,4,554,Loyal Customers
1792947,2017-06-10,1352,2,1097.67,1,4,2,3,142,At Risk
1793136,2019-05-25,638,1,6302.9400000000005,2,2,4,3,224,At Risk
1793197,2019-01-26,757,2,6816.85,2,4,4,4,244,At Risk
1793240,2018-10-22,853,2,7083.500000000001,2,4,4,4,244,At Risk
1793371,2019-02-28,724,1,2199.17,2,2,3,2,223,About To Sleep
1793467,2019-11-26,453,2,2221.96,3,4,3,4,343,Loyal Customers
1794593,2021-01-21,31,3,969.4200000000001,5,5,2,4,552,Loyal Customers
1794768,2018-08-18,918,1,129.9,1,2,1,2,121,Lost
1794796,2020-12-22,61,3,4144.13,5,5,4,4,554,Loyal Customers
1794860,2018-01-01,1147,1,8147.52,1,2,5,4,125,Can't Lose Them
1794922,2019-12-27,422,3,12242.949999999999,4,5,5,5,455,Champions
1795078,2018-12-10,804,1,7039.46,2,2,4,3,224,At Risk
1795387,2020-02-29,358,1,1822.5700000000002,4,2,2,2,422,Potential Loyalists
1795527,2016-07-28,1669,1,798.97,1,2,1,2,121,Lost
1795690,2020-06-26,240,5,5393.63,5,5,4,4,554,Loyal Customers
1795837,2019-09-26,514,4,711.9300000000001,3,5,1,3,351,Need Attention
1795866,2019-10-12,498,1,199.99,3,2,1,2,321,Need Attention
1796158,2020-02-10,377,1,3021.84,4,2,3,2,423,Potential Loyalists
1796189,2019-10-31,479,3,13676.189999999999,3,5,5,5,355,Loyal Customers
1796196,2020-05-06,291,1,1103.8899999999999,5,2,2,2,522,Potential Loyalists
1796381,2019-08-28,543,1,6752.7,3,2,4,3,324,Need Attention
1796733,2019-09-07,533,3,8459.08,3,5,5,5,355,Loyal Customers
1796950,2019-11-04,475,3,8218.77,3,5,5,5,355,Loyal Customers
1797082,2019-06-04,628,1,920.0,2,2,2,2,222,About To Sleep
1797122,2020-01-23,395,1,205.0,4,2,1,2,421,Potential Loyalists
1797235,2019-03-04,720,3,1834.96,2,5,2,4,252,At Risk
1797536,2019-10-16,494,2,1398.7,3,4,2,3,342,Need Attention
1797850,2018-07-28,939,3,12685.66,1,5,5,5,155,Can't Lose Them
1797885,2020-02-03,384,1,5410.9,4,2,4,3,424,Loyal Customers
1798806,2019-08-30,541,4,4417.15,3,5,4,4,354,Loyal Customers
1798962,2017-02-09,1473,1,188.0,1,2,1,2,121,Lost
1798993,2018-09-26,879,1,101.4,1,2,1,2,121,Lost
1799269,2021-01-14,38,5,8110.87,5,5,5,5,555,Champions
1799542,2018-10-01,874,2,1723.21,2,4,2,3,242,At Risk
1799621,2020-07-04,232,2,802.88,5,4,1,2,541,Potential Loyalists
1799821,2019-11-08,471,3,4162.99,3,5,4,4,354,Loyal Customers
1800131,2020-03-09,349,6,11658.07,4,5,5,5,455,Champions
1800201,2018-11-23,821,1,1605.8000000000002,2,2,2,2,222,About To Sleep
1800672,2020-05-02,295,1,2583.29,5,2,3,2,523,Potential Loyalists
1800716,2018-10-03,872,2,917.98,2,4,2,3,242,At Risk
1800847,2020-01-17,401,2,931.89,4,4,2,3,442,Loyal Customers
1801025,2018-12-29,785,1,652.0,2,2,1,2,221,About To Sleep
1801198,2018-12-23,791,4,4160.27,2,5,4,4,254,At Risk
1801318,2019-03-09,715,1,1390.0,2,2,2,2,222,About To Sleep
1801478,2020-07-21,215,2,855.21,5,4,2,3,542,Potential Loyalists
1801831,2020-09-08,166,5,7169.18,5,5,4,4,554,Loyal Customers
1801975,2020-02-07,380,4,2963.27,4,5,3,4,453,Loyal Customers
1802049,2020-08-06,199,2,1602.83,5,4,2,3,542,Potential Loyalists
1802052,2019-06-27,605,3,17162.5,3,5,5,5,355,Loyal Customers
1802074,2019-02-18,734,1,6371.5,2,2,4,3,224,At Risk
1802110,2020-02-28,359,4,10992.74,4,5,5,5,455,Champions
1802396,2017-07-01,1331,1,1497.0,1,2,2,2,122,Lost
1802406,2020-02-04,383,2,3459.13,4,4,3,4,443,Loyal Customers
1802602,2019-12-21,428,2,1296.8,4,4,2,3,442,Loyal Customers
1802632,2020-05-08,289,1,2085.9300000000003,5,2,2,2,522,Potential Loyalists
1802872,2020-09-19,155,4,4532.47,5,5,4,4,554,Loyal Customers
1803087,2019-08-09,562,2,3897.14,3,4,3,4,343,Loyal Customers
1803130,2019-07-08,594,1,1751.0,3,2,2,2,322,Need Attention
1803140,2019-10-24,486,2,8854.51,3,4,5,4,345,Loyal Customers
1803346,2019-02-14,738,3,12409.47,2,5,5,5,255,Can't Lose Them
1803392,2018-11-22,822,1,473.0,2,2,1,2,221,About To Sleep
1803547,2019-08-24,547,1,354.9,3,2,1,2,321,Need Attention
1803860,2019-09-12,528,2,693.48,3,4,1,2,341,Need Attention
1804459,2019-10-05,505,2,2776.85,3,4,3,4,343,Loyal Customers
1804464,2018-02-23,1094,1,1688.3,1,2,2,2,122,Lost
1804844,2018-11-07,837,2,1803.6000000000001,2,4,2,3,242,At Risk
1804988,2020-02-26,361,1,3317.99,4,2,3,2,423,Potential Loyalists
1805271,2020-09-11,163,2,3543.48,5,4,3,4,543,Loyal Customers
1805297,2019-11-16,463,2,2631.59,3,4,3,4,343,Loyal Customers
1805324,2018-12-27,787,2,1174.8899999999999,2,4,2,3,242,At Risk
1805625,2020-01-27,391,3,11546.630000000001,4,5,5,5,455,Champions
1805674,2020-06-11,255,2,920.17,5,4,2,3,542,Potential Loyalists
1805961,2019-05-30,633,3,6163.9,2,5,4,4,254,At Risk
1806153,2021-01-23,29,3,17535.64,5,5,5,5,555,Champions
1806437,2020-02-14,373,4,8808.24,4,5,5,5,455,Champions
1806460,2018-10-30,845,1,1047.89,2,2,2,2,222,About To Sleep
1806498,2019-08-17,554,3,8505.800000000001,3,5,5,5,355,Loyal Customers
1807158,2020-05-02,295,5,1858.52,5,5,2,4,552,Loyal Customers
1807226,2018-12-25,789,2,742.8800000000001,2,4,1,2,241,About To Sleep
1807423,2021-01-03,49,6,13408.789999999999,5,5,5,5,555,Champions
1807526,2016-12-30,1514,1,20.67,1,2,1,2,121,Lost
1807561,2018-12-29,785,2,8409.62,2,4,5,4,245,At Risk
1807649,2020-02-21,366,9,16738.95,4,5,5,5,455,Champions
1808006,2019-11-21,458,4,5211.71,3,5,4,4,354,Loyal Customers
1808141,2017-12-29,1150,1,1345.7700000000002,1,2,2,2,122,Lost
1808265,2019-06-14,618,4,13310.58,2,5,5,5,255,Can't Lose Them
1808415,2018-08-11,925,1,11046.0,1,2,5,4,125,Can't Lose Them
1808663,2019-07-06,596,1,2952.0,3,2,3,2,323,Need Attention
1808884,2018-08-02,934,2,3576.49,1,4,3,4,143,Can't Lose Them
1809447,2020-02-12,375,2,3414.98,4,4,3,4,443,Loyal Customers
1809495,2020-02-19,368,1,1339.34,4,2,2,2,422,Potential Loyalists
1809642,2018-06-08,989,1,1081.7,1,2,2,2,122,Lost
1809928,2019-08-14,557,3,9817.2,3,5,5,5,355,Loyal Customers
1810121,2020-12-27,56,1,254.79000000000002,5,2,1,2,521,Potential Loyalists
1810207,2019-09-24,516,3,4506.48,3,5,4,4,354,Loyal Customers
1810391,2020-01-04,414,2,477.0,4,4,1,2,441,Potential Loyalists
1810401,2018-07-18,949,2,1206.03,1,4,2,3,142,At Risk
1810547,2019-01-01,782,2,3242.9700000000003,2,4,3,4,243,At Risk
1810728,2020-04-29,298,3,6464.11,5,5,4,4,554,Loyal Customers
1810944,2017-11-04,1205,1,24.36,1,2,1,2,121,Lost
1810957,2019-07-17,585,2,1089.03,3,4,2,3,342,Need Attention
1811110,2018-06-21,976,2,12592.16,1,4,5,4,145,Can't Lose Them
1811222,2019-08-22,549,2,2541.32,3,4,3,4,343,Loyal Customers
1811432,2020-05-01,296,4,7745.69,5,5,5,5,555,Champions
1811434,2019-05-04,659,2,2242.4700000000003,2,4,3,4,243,At Risk
1811452,2020-01-17,401,3,11379.33,4,5,5,5,455,Champions
1811457,2020-05-17,280,3,4905.9400000000005,5,5,4,4,554,Loyal Customers
1811458,2018-08-22,914,2,2220.78,1,4,3,4,143,Can't Lose Them
1811629,2016-10-20,1585,1,5587.33,1,2,4,3,124,At Risk
1811725,2017-03-15,1439,1,4500.64,1,2,4,3,124,At Risk
1811793,2020-02-05,382,1,438.0,4,2,1,2,421,Potential Loyalists
1811849,2019-07-22,580,1,267.0,3,2,1,2,321,Need Attention
1812105,2020-02-25,362,2,1718.34,4,4,2,3,442,Loyal Customers
1812139,2019-10-28,482,2,6268.5,3,4,4,4,344,Loyal Customers
1812290,2019-12-18,431,3,5403.9,4,5,4,4,454,Loyal Customers
1812572,2016-07-07,1690,1,5102.68,1,2,4,3,124,At Risk
1812851,2017-06-10,1352,1,536.0,1,2,1,2,121,Lost
1812932,2020-04-29,298,1,7048.85,5,2,4,3,524,Potential Loyalists
1813010,2018-03-05,1084,2,2928.28,1,4,3,4,143,Can't Lose Them
1813454,2018-09-22,883,4,11138.67,1,5,5,5,155,Can't Lose Them
1813480,2021-01-02,50,5,19513.34,5,5,5,5,555,Champions
1813536,2017-12-23,1156,1,2415.2,1,2,3,2,123,Lost
1813538,2020-03-13,345,5,12161.47,4,5,5,5,455,Champions
1813551,2020-01-04,414,1,1562.54,4,2,2,2,422,Potential Loyalists
1813883,2019-09-26,514,1,2127.92,3,2,2,2,322,Need Attention
1813898,2019-02-20,732,1,1618.0,2,2,2,2,222,About To Sleep
1813998,2021-01-05,47,3,6603.26,5,5,4,4,554,Loyal Customers
1814002,2019-02-26,726,3,9156.29,2,5,5,5,255,Can't Lose Them
1814198,2020-05-28,269,4,6360.450000000001,5,5,4,4,554,Loyal Customers
1814434,2019-07-26,576,4,10110.68,3,5,5,5,355,Loyal Customers
1814480,2019-05-25,638,1,32.0,2,2,1,2,221,About To Sleep
1814733,2020-06-29,237,3,6025.62,5,5,4,4,554,Loyal Customers
1814968,2019-10-24,486,5,9279.3,3,5,5,5,355,Loyal Customers
1815207,2019-01-04,779,1,691.5,2,2,1,2,221,About To Sleep
1815320,2020-12-15,68,2,4752.94,5,4,4,4,544,Loyal Customers
1815456,2020-01-15,403,8,17732.9,4,5,5,5,455,Champions
1815871,2020-02-10,377,3,5029.360000000001,4,5,4,4,454,Loyal Customers
1815874,2017-03-10,1444,1,593.88,1,2,1,2,121,Lost
1815919,2020-12-31,52,2,923.5,5,4,2,3,542,Potential Loyalists
1816024,2019-08-15,556,2,3055.75,3,4,3,4,343,Loyal Customers
1816077,2020-04-29,298,1,649.8,5,2,1,2,521,Potential Loyalists
1816342,2021-02-04,17,5,14834.25,5,5,5,5,555,Champions
1816681,2020-02-15,372,4,5232.9,4,5,4,4,454,Loyal Customers
1816741,2020-03-10,348,4,5078.66,4,5,4,4,454,Loyal Customers
1816984,2018-08-29,907,1,2823.9300000000003,1,2,3,2,123,Lost
1816999,2021-02-03,18,2,4863.37,5,4,4,4,544,Loyal Customers
1817382,2019-03-09,715,3,2686.2200000000003,2,5,3,4,253,At Risk
1817444,2019-07-03,599,1,3446.98,3,2,3,2,323,Need Attention
1817680,2019-01-22,761,4,965.96,2,5,2,4,252,At Risk
1817900,2020-11-14,99,2,2728.03,5,4,3,4,543,Loyal Customers
1818102,2019-10-09,501,6,35806.189999999995,3,5,5,5,355,Loyal Customers
1818186,2020-03-14,344,2,755.9200000000001,5,4,1,2,541,Potential Loyalists
1818370,2020-08-22,183,5,14247.35,5,5,5,5,555,Champions
1818629,2020-01-02,416,1,480.0,4,2,1,2,421,Potential Loyalists
1818632,2020-01-25,393,2,3290.1,4,4,3,4,443,Loyal Customers
1819014,2016-11-21,1553,1,155.36,1,2,1,2,121,Lost
1819071,2017-11-14,1195,1,1282.37,1,2,2,2,122,Lost
1819146,2020-02-01,386,4,8043.65,4,5,5,5,455,Champions
1819180,2019-10-24,486,1,402.75,3,2,1,2,321,Need Attention
1819252,2020-02-21,366,6,25269.02,4,5,5,5,455,Champions
1819268,2019-03-02,722,4,2050.9700000000003,2,5,2,4,252,At Risk
1819547,2020-03-11,347,4,5238.29,4,5,4,4,454,Loyal Customers
1819713,2020-02-05,382,3,7062.18,4,5,4,4,454,Loyal Customers
1819731,2019-05-29,634,1,559.96,2,2,1,2,221,About To Sleep
1820216,2016-10-22,1583,1,2689.99,1,2,3,2,123,Lost
1820236,2018-02-16,1101,2,679.12,1,4,1,2,141,Lost
